Date,Month,Season,Temperature,DayType,Event,TimeSlot,LocationType,Product,UnitsSold,Sales
2025-07-27,7,Monsoon,31.065992158192778,Weekend,Navratri,Afternoon,Rural,Strawberry,141,6345
2025-07-27,7,Monsoon,31.065992158192778,Weekend,Navratri,Afternoon,Rural,Butterscotch,173,9515
2025-07-27,7,Monsoon,31.065992158192778,Weekend,Navratri,Afternoon,Rural,Coffee,124,7440
2025-07-28,7,Monsoon,23.053387657414884,Weekday,None,Morning,Urban,Vanilla,80,3200
2025-07-28,7,Monsoon,23.053387657414884,Weekday,None,Morning,Urban,Chocolate,122,6100
2025-07-28,7,Monsoon,23.053387657414884,Weekday,None,Morning,Urban,Strawberry,98,4410
2025-07-28,7,Monsoon,23.053387657414884,Weekday,None,Morning,Urban,Butterscotch,125,6875
2025-07-28,7,Monsoon,23.053387657414884,Weekday,None,Morning,Urban,Coffee,90,5400
2025-07-29,7,Monsoon,28.005251700699425,Weekday,None,Evening,Rural,Vanilla,131,5240
2025-07-29,7,Monsoon,28.005251700699425,Weekday,None,Evening,Rural,Chocolate,128,6400
2025-07-29,7,Monsoon,28.005251700699425,Weekday,None,Evening,Rural,Strawberry,110,4950
2025-07-29,7,Monsoon,28.005251700699425,Weekday,None,Evening,Rural,Butterscotch,142,7810
2025-07-29,7,Monsoon,28.005251700699425,Weekday,None,Evening,Rural,Coffee,86,5160
2025-07-30,7,Monsoon,31.178544493862198,Weekday,None,Afternoon,Urban,Vanilla,129,5160
2025-07-30,7,Monsoon,31.178544493862198,Weekday,None,Afternoon,Urban,Chocolate,156,7800
2025-07-30,7,Monsoon,31.178544493862198,Weekday,None,Afternoon,Urban,Strawberry,104,4680
2025-07-30,7,Monsoon,31.178544493862198,Weekday,None,Afternoon,Urban,Butterscotch,139,7645
2025-07-30,7,Monsoon,31.178544493862198,Weekday,None,Afternoon,Urban,Coffee,82,4920
2025-07-31,7,Monsoon,28.863686739131126,Weekday,None,Evening,Rural,Vanilla,136,5440
2025-07-31,7,Monsoon,28.863686739131126,Weekday,None,Evening,Rural,Chocolate,144,7200
2025-07-31,7,Monsoon,28.863686739131126,Weekday,None,Evening,Rural,Strawberry,121,5445
2025-07-31,7,Monsoon,28.863686739131126,Weekday,None,Evening,Rural,Butterscotch,124,6820
2025-07-31,7,Monsoon,28.863686739131126,Weekday,None,Evening,Rural,Coffee,90,5400
2025-08-01,8,Monsoon,26.375022619327375,Weekday,None,Morning,Urban,Vanilla,112,4480
2025-08-01,8,Monsoon,26.375022619327375,Weekday,None,Morning,Urban,Chocolate,104,5200
2025-08-01,8,Monsoon,26.375022619327375,Weekday,None,Morning,Urban,Strawberry,115,5175
2025-08-01,8,Monsoon,26.375022619327375,Weekday,None,Morning,Urban,Butterscotch,120,6600
2025-08-01,8,Monsoon,26.375022619327375,Weekday,None,Morning,Urban,Coffee,90,5400
2025-08-02,8,Monsoon,30.111253645589745,Weekend,None,Afternoon,Rural,Vanilla,100,4000
2025-08-02,8,Monsoon,30.111253645589745,Weekend,None,Afternoon,Rural,Chocolate,131,6550
2025-08-02,8,Monsoon,30.111253645589745,Weekend,None,Afternoon,Rural,Strawberry,92,4140
2025-08-02,8,Monsoon,30.111253645589745,Weekend,None,Afternoon,Rural,Butterscotch,126,6930
2025-08-02,8,Monsoon,30.111253645589745,Weekend,None,Afternoon,Rural,Coffee,91,5460
2025-08-03,8,Monsoon,29.413355257078234,Weekend,None,Afternoon,Urban,Vanilla,136,5440
2025-08-03,8,Monsoon,29.413355257078234,Weekend,None,Afternoon,Urban,Chocolate,159,7950
2025-08-03,8,Monsoon,29.413355257078234,Weekend,None,Afternoon,Urban,Strawberry,127,5715
2025-08-03,8,Monsoon,29.413355257078234,Weekend,None,Afternoon,Urban,Butterscotch,177,9735
2025-08-03,8,Monsoon,29.413355257078234,Weekend,None,Afternoon,Urban,Coffee,93,5580
2025-08-04,8,Monsoon,26.388657305927516,Weekday,Holi,Night,Urban,Vanilla,131,5240
2025-08-04,8,Monsoon,26.388657305927516,Weekday,Holi,Night,Urban,Chocolate,184,9200
2025-08-04,8,Monsoon,26.388657305927516,Weekday,Holi,Night,Urban,Strawberry,143,6435
2025-08-04,8,Monsoon,26.388657305927516,Weekday,Holi,Night,Urban,Butterscotch,160,8800
2025-08-04,8,Monsoon,26.388657305927516,Weekday,Holi,Night,Urban,Coffee,139,8340
2025-08-05,8,Monsoon,29.433439284245765,Weekday,None,Night,Rural,Vanilla,72,2880
2025-08-05,8,Monsoon,29.433439284245765,Weekday,None,Night,Rural,Chocolate,118,5900
2025-08-05,8,Monsoon,29.433439284245765,Weekday,None,Night,Rural,Strawberry,64,2880
2025-08-05,8,Monsoon,29.433439284245765,Weekday,None,Night,Rural,Butterscotch,99,5445
2025-08-05,8,Monsoon,29.433439284245765,Weekday,None,Night,Rural,Coffee,71,4260
2025-08-06,8,Monsoon,28.033061960045,Weekday,None,Night,Urban,Vanilla,124,4960
2025-08-06,8,Monsoon,28.033061960045,Weekday,None,Night,Urban,Chocolate,139,6950
2025-08-06,8,Monsoon,28.033061960045,Weekday,None,Night,Urban,Strawberry,91,4095
2025-08-06,8,Monsoon,28.033061960045,Weekday,None,Night,Urban,Butterscotch,117,6435
2025-08-06,8,Monsoon,28.033061960045,Weekday,None,Night,Urban,Coffee,74,4440
2025-08-07,8,Monsoon,28.55064019674026,Weekday,None,Evening,Rural,Vanilla,136,5440
2025-08-07,8,Monsoon,28.55064019674026,Weekday,None,Evening,Rural,Chocolate,142,7100
2025-08-07,8,Monsoon,28.55064019674026,Weekday,None,Evening,Rural,Strawberry,110,4950
2025-08-07,8,Monsoon,28.55064019674026,Weekday,None,Evening,Rural,Butterscotch,136,7480
2025-08-07,8,Monsoon,28.55064019674026,Weekday,None,Evening,Rural,Coffee,86,5160
2025-08-08,8,Monsoon,31.94262995551989,Weekday,None,Afternoon,Rural,Vanilla,99,3960
2025-08-08,8,Monsoon,31.94262995551989,Weekday,None,Afternoon,Rural,Chocolate,126,6300
2025-08-08,8,Monsoon,31.94262995551989,Weekday,None,Afternoon,Rural,Strawberry,90,4050
2025-08-08,8,Monsoon,31.94262995551989,Weekday,None,Afternoon,Rural,Butterscotch,123,6765
2025-08-08,8,Monsoon,31.94262995551989,Weekday,None,Afternoon,Rural,Coffee,69,4140
2025-08-09,8,Monsoon,27.320783255918656,Weekend,None,Morning,Rural,Vanilla,96,3840
2025-08-09,8,Monsoon,27.320783255918656,Weekend,None,Morning,Rural,Chocolate,132,6600
2025-08-09,8,Monsoon,27.320783255918656,Weekend,None,Morning,Rural,Strawberry,91,4095
2025-08-09,8,Monsoon,27.320783255918656,Weekend,None,Morning,Rural,Butterscotch,104,5720
2025-08-09,8,Monsoon,27.320783255918656,Weekend,None,Morning,Rural,Coffee,65,3900
2025-08-10,8,Monsoon,29.83742911775159,Weekend,Diwali,Evening,Urban,Vanilla,183,7320
2025-08-10,8,Monsoon,29.83742911775159,Weekend,Diwali,Evening,Urban,Chocolate,264,13200
2025-08-10,8,Monsoon,29.83742911775159,Weekend,Diwali,Evening,Urban,Strawberry,179,8055
2025-08-10,8,Monsoon,29.83742911775159,Weekend,Diwali,Evening,Urban,Butterscotch,220,12100
2025-08-10,8,Monsoon,29.83742911775159,Weekend,Diwali,Evening,Urban,Coffee,170,10200
2025-08-11,8,Monsoon,31.948964014756513,Weekday,None,Afternoon,Urban,Vanilla,131,5240
2025-08-11,8,Monsoon,31.948964014756513,Weekday,None,Afternoon,Urban,Chocolate,156,7800
2025-08-11,8,Monsoon,31.948964014756513,Weekday,None,Afternoon,Urban,Strawberry,97,4365
2025-08-11,8,Monsoon,31.948964014756513,Weekday,None,Afternoon,Urban,Butterscotch,129,7095
2025-08-11,8,Monsoon,31.948964014756513,Weekday,None,Afternoon,Urban,Coffee,97,5820
2025-08-12,8,Monsoon,32.114780315299335,Weekday,None,Afternoon,Urban,Vanilla,110,4400
2025-08-12,8,Monsoon,32.114780315299335,Weekday,None,Afternoon,Urban,Chocolate,171,8550
2025-08-12,8,Monsoon,32.114780315299335,Weekday,None,Afternoon,Urban,Strawberry,113,5085
2025-08-12,8,Monsoon,32.114780315299335,Weekday,None,Afternoon,Urban,Butterscotch,142,7810
2025-08-12,8,Monsoon,32.114780315299335,Weekday,None,Afternoon,Urban,Coffee,100,6000
2025-08-13,8,Monsoon,23.10619156143197,Weekday,None,Night,Rural,Vanilla,98,3920
2025-08-13,8,Monsoon,23.10619156143197,Weekday,None,Night,Rural,Chocolate,104,5200
2025-08-13,8,Monsoon,23.10619156143197,Weekday,None,Night,Rural,Strawberry,57,2565
2025-08-13,8,Monsoon,23.10619156143197,Weekday,None,Night,Rural,Butterscotch,85,4675
2025-08-13,8,Monsoon,23.10619156143197,Weekday,None,Night,Rural,Coffee,37,2220
2025-08-14,8,Monsoon,27.991360062041537,Weekday,None,Morning,Rural,Vanilla,73,2920
2025-08-14,8,Monsoon,27.991360062041537,Weekday,None,Morning,Rural,Chocolate,92,4600
2025-08-14,8,Monsoon,27.991360062041537,Weekday,None,Morning,Rural,Strawberry,83,3735
2025-08-14,8,Monsoon,27.991360062041537,Weekday,None,Morning,Rural,Butterscotch,108,5940
2025-08-14,8,Monsoon,27.991360062041537,Weekday,None,Morning,Rural,Coffee,43,2580
2025-08-15,8,Monsoon,30.044041270221534,Weekday,Summer Vacation,Afternoon,Rural,Vanilla,121,4840
2025-08-15,8,Monsoon,30.044041270221534,Weekday,Summer Vacation,Afternoon,Rural,Chocolate,180,9000
2025-08-15,8,Monsoon,30.044041270221534,Weekday,Summer Vacation,Afternoon,Rural,Strawberry,112,5040
2025-08-15,8,Monsoon,30.044041270221534,Weekday,Summer Vacation,Afternoon,Rural,Butterscotch,151,8305
2025-08-15,8,Monsoon,30.044041270221534,Weekday,Summer Vacation,Afternoon,Rural,Coffee,104,6240
2025-08-16,8,Monsoon,26.289589185319134,Weekend,None,Evening,Rural,Vanilla,106,4240
2025-08-16,8,Monsoon,26.289589185319134,Weekend,None,Evening,Rural,Chocolate,166,8300
2025-08-16,8,Monsoon,26.289589185319134,Weekend,None,Evening,Rural,Strawberry,121,5445
2025-08-16,8,Monsoon,26.289589185319134,Weekend,None,Evening,Rural,Butterscotch,157,8635
2025-08-16,8,Monsoon,26.289589185319134,Weekend,None,Evening,Rural,Coffee,111,6660
2025-08-17,8,Monsoon,31.121600143611897,Weekend,None,Afternoon,Urban,Vanilla,156,6240
2025-08-17,8,Monsoon,31.121600143611897,Weekend,None,Afternoon,Urban,Chocolate,180,9000
2025-08-17,8,Monsoon,31.121600143611897,Weekend,None,Afternoon,Urban,Strawberry,102,4590
2025-08-17,8,Monsoon,31.121600143611897,Weekend,None,Afternoon,Urban,Butterscotch,168,9240
2025-08-17,8,Monsoon,31.121600143611897,Weekend,None,Afternoon,Urban,Coffee,106,6360
2025-08-18,8,Monsoon,26.54574172617996,Weekday,None,Afternoon,Urban,Vanilla,115,4600
2025-08-18,8,Monsoon,26.54574172617996,Weekday,None,Afternoon,Urban,Chocolate,123,6150
2025-08-18,8,Monsoon,26.54574172617996,Weekday,None,Afternoon,Urban,Strawberry,95,4275
2025-08-18,8,Monsoon,26.54574172617996,Weekday,None,Afternoon,Urban,Butterscotch,103,5665
2025-08-18,8,Monsoon,26.54574172617996,Weekday,None,Afternoon,Urban,Coffee,109,6540
2025-08-19,8,Monsoon,26.34943725609512,Weekday,None,Evening,Urban,Vanilla,159,6360
2025-08-19,8,Monsoon,26.34943725609512,Weekday,None,Evening,Urban,Chocolate,171,8550
2025-08-19,8,Monsoon,26.34943725609512,Weekday,None,Evening,Urban,Strawberry,113,5085
2025-08-19,8,Monsoon,26.34943725609512,Weekday,None,Evening,Urban,Butterscotch,130,7150
2025-08-19,8,Monsoon,26.34943725609512,Weekday,None,Evening,Urban,Coffee,81,4860
2025-08-20,8,Monsoon,32.70458190814177,Weekday,Navratri,Afternoon,Urban,Vanilla,158,6320
2025-08-20,8,Monsoon,32.70458190814177,Weekday,Navratri,Afternoon,Urban,Chocolate,205,10250
2025-08-20,8,Monsoon,32.70458190814177,Weekday,Navratri,Afternoon,Urban,Strawberry,173,7785
2025-08-20,8,Monsoon,32.70458190814177,Weekday,Navratri,Afternoon,Urban,Butterscotch,199,10945
2025-08-20,8,Monsoon,32.70458190814177,Weekday,Navratri,Afternoon,Urban,Coffee,115,6900
2025-08-21,8,Monsoon,25.11485885712519,Weekday,None,Evening,Urban,Vanilla,170,6800
2025-08-21,8,Monsoon,25.11485885712519,Weekday,None,Evening,Urban,Chocolate,151,7550
2025-08-21,8,Monsoon,25.11485885712519,Weekday,None,Evening,Urban,Strawberry,115,5175
2025-08-21,8,Monsoon,25.11485885712519,Weekday,None,Evening,Urban,Butterscotch,155,8525
2025-08-21,8,Monsoon,25.11485885712519,Weekday,None,Evening,Urban,Coffee,93,5580
2025-08-22,8,Monsoon,28.514542263574338,Weekday,None,Evening,Urban,Vanilla,160,6400
2025-08-22,8,Monsoon,28.514542263574338,Weekday,None,Evening,Urban,Chocolate,178,8900
2025-08-22,8,Monsoon,28.514542263574338,Weekday,None,Evening,Urban,Strawberry,144,6480
2025-08-22,8,Monsoon,28.514542263574338,Weekday,None,Evening,Urban,Butterscotch,154,8470
2025-08-22,8,Monsoon,28.514542263574338,Weekday,None,Evening,Urban,Coffee,119,7140
2025-08-23,8,Monsoon,22.2488417996448,Weekend,Summer Vacation,Night,Urban,Vanilla,145,5800
2025-08-23,8,Monsoon,22.2488417996448,Weekend,Summer Vacation,Night,Urban,Chocolate,200,10000
2025-08-23,8,Monsoon,22.2488417996448,Weekend,Summer Vacation,Night,Urban,Strawberry,126,5670
2025-08-23,8,Monsoon,22.2488417996448,Weekend,Summer Vacation,Night,Urban,Butterscotch,161,8855
2025-08-23,8,Monsoon,22.2488417996448,Weekend,Summer Vacation,Night,Urban,Coffee,132,7920
2025-08-24,8,Monsoon,27.49495577083631,Weekend,None,Morning,Urban,Vanilla,134,5360
2025-08-24,8,Monsoon,27.49495577083631,Weekend,None,Morning,Urban,Chocolate,153,7650
2025-08-24,8,Monsoon,27.49495577083631,Weekend,None,Morning,Urban,Strawberry,131,5895
2025-08-24,8,Monsoon,27.49495577083631,Weekend,None,Morning,Urban,Butterscotch,117,6435
2025-08-24,8,Monsoon,27.49495577083631,Weekend,None,Morning,Urban,Coffee,132,7920
2025-08-25,8,Monsoon,29.967682250052924,Weekday,None,Evening,Urban,Vanilla,149,5960
2025-08-25,8,Monsoon,29.967682250052924,Weekday,None,Evening,Urban,Chocolate,179,8950
2025-08-25,8,Monsoon,29.967682250052924,Weekday,None,Evening,Urban,Strawberry,124,5580
2025-08-25,8,Monsoon,29.967682250052924,Weekday,None,Evening,Urban,Butterscotch,176,9680
2025-08-25,8,Monsoon,29.967682250052924,Weekday,None,Evening,Urban,Coffee,133,7980
2025-08-26,8,Monsoon,26.558304371874947,Weekday,None,Evening,Rural,Vanilla,152,6080
2025-08-26,8,Monsoon,26.558304371874947,Weekday,None,Evening,Rural,Chocolate,145,7250
2025-08-26,8,Monsoon,26.558304371874947,Weekday,None,Evening,Rural,Strawberry,119,5355
2025-08-26,8,Monsoon,26.558304371874947,Weekday,None,Evening,Rural,Butterscotch,142,7810
2025-08-26,8,Monsoon,26.558304371874947,Weekday,None,Evening,Rural,Coffee,89,5340
2025-08-27,8,Monsoon,30.28375812295554,Weekday,Navratri,Morning,Urban,Vanilla,150,6000
2025-08-27,8,Monsoon,30.28375812295554,Weekday,Navratri,Morning,Urban,Chocolate,179,8950
2025-08-27,8,Monsoon,30.28375812295554,Weekday,Navratri,Morning,Urban,Strawberry,130,5850
2025-08-27,8,Monsoon,30.28375812295554,Weekday,Navratri,Morning,Urban,Butterscotch,199,10945
2025-08-27,8,Monsoon,30.28375812295554,Weekday,Navratri,Morning,Urban,Coffee,123,7380
2025-08-28,8,Monsoon,28.931785598020912,Weekday,None,Evening,Urban,Vanilla,151,6040
2025-08-28,8,Monsoon,28.931785598020912,Weekday,None,Evening,Urban,Chocolate,172,8600
2025-08-28,8,Monsoon,28.931785598020912,Weekday,None,Evening,Urban,Strawberry,132,5940
2025-08-28,8,Monsoon,28.931785598020912,Weekday,None,Evening,Urban,Butterscotch,166,9130
2025-08-28,8,Monsoon,28.931785598020912,Weekday,None,Evening,Urban,Coffee,108,6480
2025-08-29,8,Monsoon,29.385238295173874,Weekday,None,Night,Rural,Vanilla,90,3600
2025-08-29,8,Monsoon,29.385238295173874,Weekday,None,Night,Rural,Chocolate,112,5600
2025-08-29,8,Monsoon,29.385238295173874,Weekday,None,Night,Rural,Strawberry,57,2565
2025-08-29,8,Monsoon,29.385238295173874,Weekday,None,Night,Rural,Butterscotch,109,5995
2025-08-29,8,Monsoon,29.385238295173874,Weekday,None,Night,Rural,Coffee,67,4020
2025-08-30,8,Monsoon,32.06700168196062,Weekend,None,Morning,Urban,Vanilla,140,5600
2025-08-30,8,Monsoon,32.06700168196062,Weekend,None,Morning,Urban,Chocolate,194,9700
2025-08-30,8,Monsoon,32.06700168196062,Weekend,None,Morning,Urban,Strawberry,130,5850
2025-08-30,8,Monsoon,32.06700168196062,Weekend,None,Morning,Urban,Butterscotch,164,9020
2025-08-30,8,Monsoon,32.06700168196062,Weekend,None,Morning,Urban,Coffee,115,6900
2025-08-31,8,Monsoon,31.4747395871272,Weekend,None,Evening,Urban,Vanilla,170,6800
2025-08-31,8,Monsoon,31.4747395871272,Weekend,None,Evening,Urban,Chocolate,209,10450
2025-08-31,8,Monsoon,31.4747395871272,Weekend,None,Evening,Urban,Strawberry,127,5715
2025-08-31,8,Monsoon,31.4747395871272,Weekend,None,Evening,Urban,Butterscotch,173,9515
2025-08-31,8,Monsoon,31.4747395871272,Weekend,None,Evening,Urban,Coffee,135,8100
2025-09-01,9,Monsoon,26.729875308965426,Weekday,None,Afternoon,Urban,Vanilla,102,4080
2025-09-01,9,Monsoon,26.729875308965426,Weekday,None,Afternoon,Urban,Chocolate,136,6800
2025-09-01,9,Monsoon,26.729875308965426,Weekday,None,Afternoon,Urban,Strawberry,119,5355
2025-09-01,9,Monsoon,26.729875308965426,Weekday,None,Afternoon,Urban,Butterscotch,125,6875
2025-09-01,9,Monsoon,26.729875308965426,Weekday,None,Afternoon,Urban,Coffee,100,6000
2025-09-02,9,Monsoon,31.18912490922759,Weekday,Navratri,Evening,Urban,Vanilla,207,8280
2025-09-02,9,Monsoon,31.18912490922759,Weekday,Navratri,Evening,Urban,Chocolate,231,11550
2025-09-02,9,Monsoon,31.18912490922759,Weekday,Navratri,Evening,Urban,Strawberry,177,7965
2025-09-02,9,Monsoon,31.18912490922759,Weekday,Navratri,Evening,Urban,Butterscotch,219,12045
2025-09-02,9,Monsoon,31.18912490922759,Weekday,Navratri,Evening,Urban,Coffee,139,8340
2025-09-03,9,Monsoon,30.424670533626735,Weekday,None,Evening,Urban,Vanilla,159,6360
2025-09-03,9,Monsoon,30.424670533626735,Weekday,None,Evening,Urban,Chocolate,187,9350
2025-09-03,9,Monsoon,30.424670533626735,Weekday,None,Evening,Urban,Strawberry,121,5445
2025-09-03,9,Monsoon,30.424670533626735,Weekday,None,Evening,Urban,Butterscotch,198,10890
2025-09-03,9,Monsoon,30.424670533626735,Weekday,None,Evening,Urban,Coffee,115,6900
2025-09-04,9,Monsoon,28.38356814367834,Weekday,None,Afternoon,Urban,Vanilla,109,4360
2025-09-04,9,Monsoon,28.38356814367834,Weekday,None,Afternoon,Urban,Chocolate,162,8100
2025-09-04,9,Monsoon,28.38356814367834,Weekday,None,Afternoon,Urban,Strawberry,86,3870
2025-09-04,9,Monsoon,28.38356814367834,Weekday,None,Afternoon,Urban,Butterscotch,148,8140
2025-09-04,9,Monsoon,28.38356814367834,Weekday,None,Afternoon,Urban,Coffee,87,5220
2025-09-05,9,Monsoon,27.692491014844247,Weekday,Navratri,Night,Urban,Vanilla,153,6120
2025-09-05,9,Monsoon,27.692491014844247,Weekday,Navratri,Night,Urban,Chocolate,195,9750
2025-09-05,9,Monsoon,27.692491014844247,Weekday,Navratri,Night,Urban,Strawberry,160,7200
2025-09-05,9,Monsoon,27.692491014844247,Weekday,Navratri,Night,Urban,Butterscotch,136,7480
2025-09-05,9,Monsoon,27.692491014844247,Weekday,Navratri,Night,Urban,Coffee,100,6000
2025-09-06,9,Monsoon,27.39255267821063,Weekend,Summer Vacation,Morning,Urban,Vanilla,160,6400
2025-09-06,9,Monsoon,27.39255267821063,Weekend,Summer Vacation,Morning,Urban,Chocolate,188,9400
2025-09-06,9,Monsoon,27.39255267821063,Weekend,Summer Vacation,Morning,Urban,Strawberry,134,6030
2025-09-06,9,Monsoon,27.39255267821063,Weekend,Summer Vacation,Morning,Urban,Butterscotch,185,10175
2025-09-06,9,Monsoon,27.39255267821063,Weekend,Summer Vacation,Morning,Urban,Coffee,141,8460
2025-09-07,9,Monsoon,25.074939010958158,Weekend,None,Morning,Urban,Vanilla,118,4720
2025-09-07,9,Monsoon,25.074939010958158,Weekend,None,Morning,Urban,Chocolate,146,7300
2025-09-07,9,Monsoon,25.074939010958158,Weekend,None,Morning,Urban,Strawberry,95,4275
2025-09-07,9,Monsoon,25.074939010958158,Weekend,None,Morning,Urban,Butterscotch,130,7150
2025-09-07,9,Monsoon,25.074939010958158,Weekend,None,Morning,Urban,Coffee,83,4980
2025-09-08,9,Monsoon,28.748361296903333,Weekday,Christmas,Afternoon,Urban,Vanilla,135,5400
2025-09-08,9,Monsoon,28.748361296903333,Weekday,Christmas,Afternoon,Urban,Chocolate,186,9300
2025-09-08,9,Monsoon,28.748361296903333,Weekday,Christmas,Afternoon,Urban,Strawberry,135,6075
2025-09-08,9,Monsoon,28.748361296903333,Weekday,Christmas,Afternoon,Urban,Butterscotch,178,9790
2025-09-08,9,Monsoon,28.748361296903333,Weekday,Christmas,Afternoon,Urban,Coffee,115,6900
2025-09-09,9,Monsoon,30.237769635730185,Weekday,None,Morning,Rural,Vanilla,112,4480
2025-09-09,9,Monsoon,30.237769635730185,Weekday,None,Morning,Rural,Chocolate,120,6000
2025-09-09,9,Monsoon,30.237769635730185,Weekday,None,Morning,Rural,Strawberry,96,4320
2025-09-09,9,Monsoon,30.237769635730185,Weekday,None,Morning,Rural,Butterscotch,107,5885
2025-09-09,9,Monsoon,30.237769635730185,Weekday,None,Morning,Rural,Coffee,100,6000
2025-09-10,9,Monsoon,29.91927463614963,Weekday,None,Morning,Urban,Vanilla,133,5320
2025-09-10,9,Monsoon,29.91927463614963,Weekday,None,Morning,Urban,Chocolate,118,5900
2025-09-10,9,Monsoon,29.91927463614963,Weekday,None,Morning,Urban,Strawberry,118,5310
2025-09-10,9,Monsoon,29.91927463614963,Weekday,None,Morning,Urban,Butterscotch,135,7425
2025-09-10,9,Monsoon,29.91927463614963,Weekday,None,Morning,Urban,Coffee,91,5460
2025-09-11,9,Monsoon,29.782380317652503,Weekday,None,Afternoon,Urban,Vanilla,125,5000
2025-09-11,9,Monsoon,29.782380317652503,Weekday,None,Afternoon,Urban,Chocolate,146,7300
2025-09-11,9,Monsoon,29.782380317652503,Weekday,None,Afternoon,Urban,Strawberry,96,4320
2025-09-11,9,Monsoon,29.782380317652503,Weekday,None,Afternoon,Urban,Butterscotch,181,9955
2025-09-11,9,Monsoon,29.782380317652503,Weekday,None,Afternoon,Urban,Coffee,103,6180
2025-09-12,9,Monsoon,28.843338302139685,Weekday,None,Evening,Urban,Vanilla,138,5520
2025-09-12,9,Monsoon,28.843338302139685,Weekday,None,Evening,Urban,Chocolate,194,9700
2025-09-12,9,Monsoon,28.843338302139685,Weekday,None,Evening,Urban,Strawberry,138,6210
2025-09-12,9,Monsoon,28.843338302139685,Weekday,None,Evening,Urban,Butterscotch,187,10285
